"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","G","R","S","M","species","year"
"1",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1913
"2",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1914
"3",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1915
"4",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1916
"5",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1917
"6",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1918
"7",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1919
"8",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1920
"9",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1921
"10",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1922
"11",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1923
"12",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1924
"13",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1925
"14",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1926
"15",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1927
"16",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1928
"17",4084470000,132223000,0,4034120000,132209000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1929
"18",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1930
"19",4084470000,132223000,0,4034120000,132207000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1931
"20",4084470000,132223000,0,4034120000,132209000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1932
"21",4084470000,132223000,0,4034120000,132208000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1933
"22",4084470000,132223000,0,4034120000,132207000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1934
"23",4084470000,132223000,0,4034120000,132209000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1935
"24",4084470000,132223000,0,4034120000,132209000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1936
"25",4084470000,132223000,0,4034120000,132210000,0,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1937
"26",4084470000,132223000,0.114,4034120000,132207000,0.115506,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1938
"27",3649460000,130135000,0.114,3599250000,130093000,0.115675,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1939
"28",3274050000,127959000,0.114,3224400000,127883000,0.115831,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1940
"29",2957180000,125769000,0.114,2908690000,125662000,0.11596,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1941
"30",2694130000,123634000,0.114,2647380000,123499000,0.116056,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1942
"31",2478480000,121615000,0.114,2433820000,121456000,0.116117,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1943
"32",2302990000,119753000,0.114,2260600000,119578000,0.116149,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1944
"33",2160580000,118070000,0.114,2120440000,117887000,0.116158,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1945
"34",2044870000,116571000,0.114,2006860000,116382000,0.116152,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1946
"35",1950450000,115249000,0.114,1914400000,115058000,0.116135,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1947
"36",1872910000,114088000,0.114,1838610000,113897000,0.116111,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1948
"37",1808740000,113072000,0.114,1776020000,112885000,0.116083,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1949
"38",1755220000,112183000,0.114,1723920000,112002000,0.116051,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1950
"39",1710250000,111404000,0.114,1680230000,111232000,0.116017,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1951
"40",1672200000,110722000,0.114,1643360000,110558000,0.11598,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1952
"41",1639820000,110123000,0.114,1612070000,109968000,0.115941,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1953
"42",1612130000,109597000,0.114,1585390000,109449000,0.1159,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1954
"43",1588330000,109135000,0.114,1562560000,108999000,0.115856,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1955
"44",1567820000,108729000,0.114,1542970000,108605000,0.115811,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1956
"45",1550080000,108371000,0.114,1526120000,108259000,0.115765,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1957
"46",1534710000,108056000,0.114,1511600000,107957000,0.115717,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1958
"47",1521350000,107779000,0.114,1499070000,107693000,0.115668,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1959
"48",1509730000,107535000,0.114,1488260000,107462000,0.115618,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1960
"49",1499590000,107320000,0.114,1478920000,107259000,0.115566,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1961
"50",1490750000,107131000,0.114,1470850000,107084000,0.115514,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1962
"51",1483010000,106965000,0.114,1463880000,106936000,0.115462,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1963
"52",1476250000,106818000,0.114,1457870000,106802000,0.115409,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1964
"53",1470320000,106688000,0.114,1452690000,106688000,0.115355,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1965
"54",1465130000,106574000,0.114,1448230000,106586000,0.115301,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1966
"55",1460570000,106474000,0.114,1444410000,106502000,0.115247,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1967
"56",1456570000,106385000,0.114,1441140000,106432000,0.115192,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1968
"57",1453050000,106307000,0.114,1438350000,106369000,0.115137,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1969
"58",1449970000,106238000,0.114,1435980000,106313000,0.115082,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1970
"59",1447250000,106178000,0.114,1433980000,106268000,0.115026,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1971
"60",1444860000,106124000,0.114,1432310000,106229000,0.11497,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1972
"61",1442760000,106077000,0.114,1430930000,106200000,0.114915,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1973
"62",1440920000,106035000,0.114,1429790000,106173000,0.114859,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1974
"63",1439290000,105999000,0.114,1428870000,106153000,0.114802,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1975
"64",1437860000,105966000,0.114,1428140000,106137000,0.114747,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1976
"65",1436590000,105938000,0.114,1427580000,106122000,0.114691,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1977
"66",1435480000,105913000,0.114,1427180000,106114000,0.114635,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1978
"67",1434500000,105891000,0.114,1426900000,106107000,0.11458,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1979
"68",1433640000,105871000,0.114,1426740000,106105000,0.114524,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1980
"69",1432880000,105854000,0.114,1426680000,106105000,0.114468,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1981
"70",1432210000,105839000,0.114,1426700000,106105000,0.114412,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1982
"71",1431620000,105825000,0.114,1426810000,106107000,0.114357,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1983
"72",1431100000,105813000,0.114,1426990000,106113000,0.114301,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1984
"73",1430640000,105803000,0.114,1427230000,106118000,0.114245,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1985
"74",1430240000,105794000,0.114,1427520000,106123000,0.114189,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1986
"75",1429880000,105786000,0.114,1427860000,106130000,0.114134,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1987
"76",1429570000,105778000,0.114,1428240000,106139000,0.114078,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1988
"77",1429290000,105772000,0.114,1428660000,106151000,0.114023,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1989
"78",1429040000,105767000,0.114,1429110000,106158000,0.113968,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1990
"79",1428830000,105762000,0.114,1429580000,106171000,0.113913,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1991
"80",1428640000,105757000,0.114,1430080000,106181000,0.113859,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1992
"81",1428470000,105753000,0.114,1430600000,106192000,0.113804,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1993
"82",1428320000,105750000,0.114,1431140000,106206000,0.11375,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1994
"83",1428190000,105747000,0.114,1431690000,106221000,0.113696,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1995
"84",1428080000,105744000,0.114,1432260000,106230000,0.113641,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1996
"85",1427980000,105742000,0.114,1432840000,106245000,0.113587,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1997
"86",1427890000,105740000,0.114,1433430000,106259000,0.113534,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1998
"87",1427810000,105738000,0.114,1434030000,106272000,0.11348,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",1999
"88",1427740000,105737000,0.114,1434640000,106283000,0.113427,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2000
"89",1427680000,105735000,0.114,1435260000,106300000,0.113373,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2001
"90",1427620000,105734000,0.114,1435880000,106313000,0.11332,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2002
"91",1427580000,105733000,0.114,1436500000,106326000,0.113267,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2003
"92",1427530000,105732000,0.114,1437130000,106340000,0.113214,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2004
"93",1427500000,105731000,0.114,1437760000,106354000,0.113162,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2005
"94",1427460000,105730000,0.114,1438400000,106367000,0.113109,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2006
"95",1427440000,105730000,0.114,1439030000,106382000,0.113058,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2007
"96",1427410000,105729000,0.114,1439670000,106395000,0.113006,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2008
"97",1427390000,105729000,0.114,1440300000,106411000,0.112955,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2009
"98",1427370000,105728000,0.114,1440930000,106425000,0.112904,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2010
"99",1427350000,105728000,0.114,1441570000,106440000,0.112853,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2011
"100",1427330000,105728000,0.114,1442200000,106454000,0.112802,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",2012
"101",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1913
"102",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1914
"103",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1915
"104",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1916
"105",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1917
"106",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1918
"107",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1919
"108",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1920
"109",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1921
"110",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1922
"111",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1923
"112",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1924
"113",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1925
"114",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1926
"115",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1927
"116",4084470000,132223000,0,4090700000,133562000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1928
"117",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1929
"118",4084470000,132223000,0,4090700000,133562000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1930
"119",4084470000,132223000,0,4090700000,133564000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1931
"120",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1932
"121",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1933
"122",4084470000,132223000,0,4090700000,133564000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1934
"123",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1935
"124",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1936
"125",4084470000,132223000,0,4090700000,133563000,0,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1937
"126",4084470000,132223000,0.114,4090700000,133564000,0.113824,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1938
"127",3649460000,130135000,0.114,3655700000,131457000,0.113804,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1939
"128",3274050000,127959000,0.114,3280200000,129264000,0.113789,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1940
"129",2957180000,125769000,0.114,2962990000,127055000,0.113787,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1941
"130",2694130000,123634000,0.114,2699340000,124900000,0.1138,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1942
"131",2478480000,121615000,0.114,2482850000,122854000,0.113826,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1943
"132",2302990000,119753000,0.114,2306400000,120966000,0.113866,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1944
"133",2160580000,118070000,0.114,2162950000,119256000,0.113914,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1945
"134",2044870000,116571000,0.114,2046190000,117728000,0.113969,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1946
"135",1950450000,115249000,0.114,1950730000,116377000,0.114028,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1947
"136",1872910000,114088000,0.114,1872180000,115190000,0.11409,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1948
"137",1808740000,113072000,0.114,1807050000,114144000,0.114154,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1949
"138",1755220000,112183000,0.114,1752590000,113228000,0.114219,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1950
"139",1710250000,111404000,0.114,1706700000,112423000,0.114286,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1951
"140",1672200000,110722000,0.114,1667750000,111715000,0.114354,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1952
"141",1639820000,110123000,0.114,1634480000,111093000,0.114423,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1953
"142",1612130000,109597000,0.114,1605900000,110539000,0.114493,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1954
"143",1588330000,109135000,0.114,1581220000,110051000,0.114565,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1955
"144",1567820000,108729000,0.114,1559820000,109621000,0.114637,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1956
"145",1550080000,108371000,0.114,1541200000,109239000,0.11471,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1957
"146",1534710000,108056000,0.114,1524930000,108898000,0.114784,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1958
"147",1521350000,107779000,0.114,1510680000,108597000,0.114859,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1959
"148",1509730000,107535000,0.114,1498160000,108330000,0.114935,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1960
"149",1499590000,107320000,0.114,1487120000,108088000,0.115011,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1961
"150",1490750000,107131000,0.114,1477360000,107875000,0.115088,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1962
"151",1483010000,106965000,0.114,1468710000,107686000,0.115165,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1963
"152",1476250000,106818000,0.114,1461010000,107513000,0.115244,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1964
"153",1470320000,106688000,0.114,1454160000,107359000,0.115323,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1965
"154",1465130000,106574000,0.114,1448020000,107220000,0.115402,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1966
"155",1460570000,106474000,0.114,1442520000,107097000,0.115482,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1967
"156",1456570000,106385000,0.114,1437570000,106982000,0.115563,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1968
"157",1453050000,106307000,0.114,1433100000,106883000,0.115644,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1969
"158",1449970000,106238000,0.114,1429050000,106789000,0.115726,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1970
"159",1447250000,106178000,0.114,1425360000,106705000,0.115807,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1971
"160",1444860000,106124000,0.114,1.422e+09,106624000,0.115889,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1972
"161",1442760000,106077000,0.114,1418930000,106553000,0.115972,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1973
"162",1440920000,106035000,0.114,1416100000,106490000,0.116055,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1974
"163",1439290000,105999000,0.114,1413480000,106426000,0.116138,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1975
"164",1437860000,105966000,0.114,1411060000,106370000,0.116223,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1976
"165",1436590000,105938000,0.114,1408800000,106316000,0.116306,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1977
"166",1435480000,105913000,0.114,1406680000,106267000,0.116391,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",1978
