"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","NLL_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","NatM_p_1_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","NLL_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","E","F","G","R","S","M","species","max_grad","version","StartTime","EndTime"
"231",1420620000,163156000,4084470000,0.381124111573839,-124.55,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1431280000,163647000,4113230000,0.385344364404616,2665.2,0,0.2,20.2689,131.946,0.198688,0.0977293,0.100354,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7122,0.65,0.4,0,0,0,0,0,-0.02461,0,37.6777,9.68804,30.8973,10.9759,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",91,"D1","E0","F0","G0","R0","S0","M0","cod",8.37004e-05,"#V3.24O","StartTime: Thu Aug  8 21:42:10 2013","EndTime: Thu Aug  8 21:42:56 2013"
"232",1420620000,163156000,4084470000,0.318606820468751,-131.814,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1341120000,154228000,3858780000,0.349030004301878,2690.8,0,0.2,20.2985,132.093,0.197347,0.0990398,0.0983271,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6521,0.65,0.4,0,0,0,0,0,-0.0258687,0,38.7645,10.9972,30.2368,14.4825,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",92,"D1","E0","F0","G0","R0","S0","M0","cod",2.4952e-05,"#V3.24O","StartTime: Thu Aug  8 21:43:05 2013","EndTime: Thu Aug  8 21:43:49 2013"
"233",1420620000,163156000,4084470000,0.428474196162538,-134.607,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1405980000,162797000,4046820000,0.442352266718065,2583.76,0,0.2,20.0659,130.398,0.202273,0.0967947,0.105652,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7131,0.65,0.4,0,0,0,0,0,-0.0260625,0,38.552,11.3392,30.1834,6.21373,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",93,"D1","E0","F0","G0","R0","S0","M0","cod",0.000795554,"#V3.24O","StartTime: Thu Aug  8 21:43:58 2013","EndTime: Thu Aug  8 21:44:45 2013"
"234",1420620000,163156000,4084470000,0.320335318903065,-149.792,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1543010000,177969000,4438210000,0.31402524891792,2654.28,0,0.2,19.8983,132.057,0.201714,0.100221,0.103657,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7727,0.65,0.4,0,0,0,0,0,0.00455492,0,38.5608,10.9991,31.1578,12.6164,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",94,"D1","E0","F0","G0","R0","S0","M0","cod",5.79636e-05,"#V3.24O","StartTime: Thu Aug  8 21:44:54 2013","EndTime: Thu Aug  8 21:45:40 2013"
"235",1420620000,163156000,4084470000,0.304485037226372,-146.24,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1500090000,170662000,4309470000,0.289794336658568,2615.62,0,0.2,20.001,134.169,0.194467,0.102458,0.0934105,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7353,0.65,0.4,0,0,0,0,0,0.00913027,0,38.4072,10.8612,30.2863,10.5105,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",95,"D1","E0","F0","G0","R0","S0","M0","cod",6.63924e-06,"#V3.24O","StartTime: Thu Aug  8 21:45:48 2013","EndTime: Thu Aug  8 21:46:36 2013"
"236",1420620000,163156000,4084470000,0.384245691607479,-144.54,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1341050000,152983000,3854010000,0.406441602382973,2740.19,0,0.2,19.9784,134.66,0.194078,0.106678,0.085806,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6178,0.65,0.4,0,0,0,0,0,0.0136007,0,38.9593,11.9225,30.9171,8.13992,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",96,"D1","E0","F0","G0","R0","S0","M0","cod",2.22805e-06,"#V3.24O","StartTime: Thu Aug  8 21:46:45 2013","EndTime: Thu Aug  8 21:47:29 2013"
"237",1420620000,163156000,4084470000,0.400526873743717,-141.393,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1422880000,163164000,4090590000,0.377881919234145,2580.39,0,0.2,20.2295,131.153,0.19955,0.0931541,0.105285,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.719,0.65,0.4,0,0,0,0,0,0.01133,0,37.9054,10.3625,30.7748,12.3393,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",97,"D1","E0","F0","G0","R0","S0","M0","cod",3.94008e-05,"#V3.24O","StartTime: Thu Aug  8 21:47:41 2013","EndTime: Thu Aug  8 21:48:26 2013"
"238",1420620000,163156000,4084470000,0.290397530156911,-126.319,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1366250000,159074000,3933660000,0.279375950132955,2621.42,0,0.2,19.9529,129.367,0.207273,0.100026,0.110575,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6831,0.65,0.4,0,0,0,0,0,0.0189934,0,38.0307,10.1754,30.4073,11.972,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",98,"D1","E0","F0","G0","R0","S0","M0","cod",0.00229848,"#V3.24O","StartTime: Thu Aug  8 21:48:34 2013","EndTime: Thu Aug  8 21:49:26 2013"
"239",1420620000,163156000,4084470000,0.340191016215078,-147.314,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1448620000,165413000,4162250000,0.37436242416962,2621.33,0,0.2,20.0255,132.45,0.197988,0.0985635,0.0996157,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7187,0.65,0.4,0,0,0,0,0,-0.0153604,0,37.8549,10.2367,31.1458,9.05032,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",99,"D1","E0","F0","G0","R0","S0","M0","cod",0.0210572,"#V3.24O","StartTime: Thu Aug  8 21:49:34 2013","EndTime: Thu Aug  8 21:50:21 2013"
"240",1420620000,163156000,4084470000,0.415084454041773,-146.078,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1462380000,167699000,4201700000,0.365935216698003,2619.14,0,0.2,19.5226,132.689,0.20218,0.103371,0.0917914,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7102,0.65,0.4,0,0,0,0,0,0.0819224,0,37.6512,9.76978,30.5153,9.49509,1920.41234,1931.85582,2010.82698,2011.96098,0.95084,5,5,"D1-E0-F0-G0-R0-S0-M0-cod",100,"D1","E0","F0","G0","R0","S0","M0","cod",0.000167441,"#V3.24O","StartTime: Thu Aug  8 21:50:29 2013","EndTime: Thu Aug  8 21:51:17 2013"
